"Date","Price","Open","High","Low","Vol.","Change %"
"03/11/2022","27.000","26.900","27.000","26.800","2.26M","0.37%"
"03/10/2022","26.900","26.950","27.750","26.800","2.49M","0.19%"
"03/09/2022","26.850","26.350","27.150","26.350","1.98M","2.09%"
"03/08/2022","26.300","27.750","27.750","26.300","1.84M","-8.36%"
"03/07/2022","28.700","27.650","28.700","27.400","534.00K","3.61%"
"03/04/2022","27.700","27.700","28.000","27.650","388.40K","0.18%"
"03/03/2022","27.650","28.900","28.900","27.650","1.01M","-4.33%"
"03/02/2022","28.900","29.100","29.750","28.900","819.40K","-0.34%"
"03/01/2022","29.000","29.250","29.300","28.750","1.24M","-0.85%"
"02/28/2022","29.250","27.500","29.400","27.450","2.97M","4.84%"
"02/24/2022","27.900","28.300","28.750","27.700","2.19M","-1.41%"
"02/23/2022","28.300","28.250","28.700","27.950","1.51M","0.18%"
"02/22/2022","28.250","28.200","28.500","27.500","1.92M","0.18%"
"02/21/2022","28.200","27.500","28.200","27.300","3.43M","2.55%"
"02/18/2022","27.500","26.850","27.700","26.350","6.32M","4.56%"
"02/17/2022","26.300","27.050","27.050","26.300","2.45M","-2.77%"
"02/16/2022","27.050","27.000","27.500","26.850","850.30K","0.00%"
"02/15/2022","27.050","27.800","27.800","26.650","1.30M","-5.75%"
"02/14/2022","28.700","26.500","28.700","26.400","2.61M","8.30%"
"02/11/2022","26.500","27.100","27.350","26.500","2.79M","-1.85%"
"02/10/2022","27.000","27.050","27.200","27.000","1.69M","-0.18%"
"02/09/2022","27.050","27.500","27.850","27.050","2.49M","-1.64%"
"02/08/2022","27.500","28.500","28.500","27.500","1.51M","-1.79%"
"02/07/2022","28.000","29.000","29.900","27.900","2.68M","-3.78%"
"02/04/2022","29.100","29.550","29.600","29.050","3.26M","-1.36%"
"02/03/2022","29.500","29.500","30.100","29.100","3.36M","0.00%"
"02/02/2022","29.500","30.000","30.200","29.100","1.85M","-1.67%"
"01/31/2022","30.000","29.750","30.000","28.900","1.46M","0.84%"
"01/28/2022","29.750","29.300","29.950","29.300","3.69M","1.54%"
"01/27/2022","29.300","28.400","29.350","28.400","2.81M","3.17%"
"01/26/2022","28.400","28.500","28.650","28.200","1.71M","-0.18%"
"01/25/2022","28.450","27.250","28.750","27.250","2.43M","5.37%"
"01/24/2022","27.000","27.750","28.000","27.000","2.22M","-2.53%"
"01/21/2022","27.700","28.150","28.200","27.700","1.12M","-1.42%"
"01/20/2022","28.100","27.900","28.200","27.900","329.80K","0.72%"
"01/19/2022","27.900","28.100","28.300","27.900","1.45M","-0.89%"
"01/18/2022","28.150","28.700","28.700","28.050","2.56M","-1.40%"
"01/17/2022","28.550","28.550","28.900","28.500","1.08M","0.18%"
"01/14/2022","28.500","28.300","28.500","28.250","1.34M","0.71%"
"01/13/2022","28.300","28.450","28.650","28.250","4.40M","-0.53%"
"01/12/2022","28.450","28.800","28.800","28.300","2.40M","-1.56%"
"01/11/2022","28.900","29.300","29.800","28.500","4.84M","-3.02%"
"01/10/2022","29.800","29.950","30.300","29.000","1.82M","-0.67%"
"01/07/2022","30.000","30.200","30.400","30.000","870.60K","-0.66%"
"01/06/2022","30.200","30.300","30.500","30.150","1.19M","-0.17%"
"01/05/2022","30.250","30.200","31.000","30.200","2.32M","0.17%"
"01/03/2022","30.200","30.150","30.450","30.150","668.60K","-0.98%"
"12/31/2021","30.500","31.500","31.500","30.200","2.74M","-3.17%"
"12/29/2021","31.500","31.000","31.500","30.500","1.02M","1.45%"
"12/28/2021","31.050","31.000","31.050","30.200","1.14M","0.16%"
"12/27/2021","31.000","30.050","31.000","30.000","9.39M","3.16%"
"12/24/2021","30.050","30.400","30.400","30.050","731.10K","-0.99%"
"12/23/2021","30.350","30.300","30.500","30.100","934.60K","0.17%"
"12/22/2021","30.300","30.400","30.500","29.750","3.84M","-0.66%"
"12/21/2021","30.500","30.650","30.950","30.350","1.09M","-1.61%"
"12/20/2021","31.000","30.550","31.400","30.350","3.21M","-0.16%"
"12/17/2021","31.050","31.300","31.850","30.000","2.06M","-0.80%"
"12/16/2021","31.300","31.300","31.800","31.000","1.20M","-2.19%"
"12/15/2021","32.000","32.200","32.250","30.300","2.62M","-0.62%"
"12/14/2021","32.200","33.400","33.400","32.200","6.35M","-3.30%"
